Time shift [ms]	Auto-correlation
2.269000e+01	-4.602085e-01
2.270000e+01	-4.627604e-01
2.271000e+01	-4.653117e-01
2.272000e+01	-4.678623e-01
2.273000e+01	-4.704124e-01
2.274000e+01	-4.729618e-01
2.275000e+01	-4.755106e-01
2.276000e+01	-4.780589e-01
2.277000e+01	-4.806065e-01
2.278000e+01	-4.831534e-01
2.279000e+01	-4.856998e-01
2.280000e+01	-4.882455e-01
2.281000e+01	-4.907906e-01
2.282000e+01	-4.933350e-01
2.283000e+01	-4.958788e-01
2.284000e+01	-4.984219e-01
2.285000e+01	-5.009644e-01
2.286000e+01	-5.035063e-01
2.287000e+01	-5.060474e-01
2.288000e+01	-5.085879e-01
2.289000e+01	-5.111277e-01
2.290000e+01	-5.136669e-01
2.291000e+01	-5.162053e-01
2.292000e+01	-5.187431e-01
2.293000e+01	-5.212802e-01
2.294000e+01	-5.238166e-01
2.295000e+01	-5.263523e-01
2.296000e+01	-5.288873e-01
2.297000e+01	-5.314216e-01
2.298000e+01	-5.339551e-01
2.299000e+01	-5.364880e-01
2.300000e+01	-5.390202e-01
2.301000e+01	-5.415516e-01
2.302000e+01	-5.440823e-01
2.303000e+01	-5.466123e-01
2.304000e+01	-5.491416e-01
2.305000e+01	-5.516701e-01
2.306000e+01	-5.541979e-01
2.307000e+01	-5.567250e-01
2.308000e+01	-5.592512e-01
2.309000e+01	-5.617768e-01
2.310000e+01	-5.643016e-01
2.311000e+01	-5.668256e-01
2.312000e+01	-5.693488e-01
2.313000e+01	-5.718713e-01
2.314000e+01	-5.743930e-01
2.315000e+01	-5.769138e-01
2.316000e+01	-5.794339e-01
2.317000e+01	-5.819532e-01
2.318000e+01	-5.844717e-01
2.319000e+01	-5.869894e-01
2.320000e+01	-5.895063e-01
2.321000e+01	-5.920223e-01
2.322000e+01	-5.945375e-01
2.323000e+01	-5.970519e-01
2.324000e+01	-5.995655e-01
2.325000e+01	-6.020783e-01
2.326000e+01	-6.045902e-01
2.327000e+01	-6.071012e-01
2.328000e+01	-6.096114e-01
2.329000e+01	-6.121208e-01
2.330000e+01	-6.146293e-01
2.331000e+01	-6.171370e-01
2.332000e+01	-6.196438e-01
2.333000e+01	-6.221497e-01
2.334000e+01	-6.246548e-01
2.335000e+01	-6.271590e-01
2.336000e+01	-6.296623e-01
2.337000e+01	-6.321646e-01
2.338000e+01	-6.346661e-01
2.339000e+01	-6.371667e-01
2.340000e+01	-6.396663e-01
2.341000e+01	-6.421651e-01
2.342000e+01	-6.446629e-01
2.343000e+01	-6.471597e-01
2.344000e+01	-6.496556e-01
2.345000e+01	-6.521505e-01
2.346000e+01	-6.546444e-01
2.347000e+01	-6.571374e-01
2.348000e+01	-6.596294e-01
2.349000e+01	-6.621204e-01
2.350000e+01	-6.646103e-01
2.351000e+01	-6.670993e-01
2.352000e+01	-6.695872e-01
2.353000e+01	-6.720741e-01
2.354000e+01	-6.745600e-01
2.355000e+01	-6.770448e-01
2.356000e+01	-6.795286e-01
2.357000e+01	-6.820112e-01
2.358000e+01	-6.844929e-01
2.359000e+01	-6.869734e-01
2.360000e+01	-6.894529e-01
2.361000e+01	-6.919313e-01
2.362000e+01	-6.944085e-01
2.363000e+01	-6.968847e-01
2.364000e+01	-6.993598e-01
2.365000e+01	-7.018337e-01
2.366000e+01	-7.043066e-01
2.367000e+01	-7.067783e-01
2.368000e+01	-7.092488e-01
2.369000e+01	-7.117183e-01
2.370000e+01	-7.141865e-01
2.371000e+01	-7.166536e-01
2.372000e+01	-7.191196e-01
2.373000e+01	-7.215844e-01
2.374000e+01	-7.240480e-01
2.375000e+01	-7.265104e-01
2.376000e+01	-7.289716e-01
2.377000e+01	-7.314315e-01
2.378000e+01	-7.338903e-01
2.379000e+01	-7.363478e-01
2.380000e+01	-7.388041e-01
2.381000e+01	-7.412591e-01
2.382000e+01	-7.437128e-01
2.383000e+01	-7.461653e-01
2.384000e+01	-7.486164e-01
2.385000e+01	-7.510663e-01
2.386000e+01	-7.535148e-01
2.387000e+01	-7.559619e-01
2.388000e+01	-7.584077e-01
2.389000e+01	-7.608522e-01
2.390000e+01	-7.632952e-01
2.391000e+01	-7.657369e-01
2.392000e+01	-7.681771e-01
2.393000e+01	-7.706159e-01
2.394000e+01	-7.730533e-01
2.395000e+01	-7.754892e-01
2.396000e+01	-7.779236e-01
2.397000e+01	-7.803566e-01
2.398000e+01	-7.827880e-01
2.399000e+01	-7.852179e-01
2.400000e+01	-7.876463e-01
2.401000e+01	-7.900731e-01
2.402000e+01	-7.924984e-01
2.403000e+01	-7.949221e-01
2.404000e+01	-7.973442e-01
2.405000e+01	-7.997646e-01
2.406000e+01	-8.021834e-01
2.407000e+01	-8.046006e-01
2.408000e+01	-8.070161e-01
2.409000e+01	-8.094298e-01
2.410000e+01	-8.118418e-01
2.411000e+01	-8.142521e-01
2.412000e+01	-8.166606e-01
2.413000e+01	-8.190673e-01
2.414000e+01	-8.214722e-01
2.415000e+01	-8.238751e-01
2.416000e+01	-8.262762e-01
2.417000e+01	-8.286754e-01
2.418000e+01	-8.310726e-01
2.419000e+01	-8.334678e-01
2.420000e+01	-8.358609e-01
2.421000e+01	-8.382520e-01
2.422000e+01	-8.406409e-01
2.423000e+01	-8.430276e-01
2.424000e+01	-8.454121e-01
2.425000e+01	-8.477944e-01
2.426000e+01	-8.501743e-01
2.427000e+01	-8.525518e-01
2.428000e+01	-8.549268e-01
2.429000e+01	-8.572993e-01
2.430000e+01	-8.596692e-01
2.431000e+01	-8.620365e-01
2.432000e+01	-8.644010e-01
2.433000e+01	-8.667627e-01
2.434000e+01	-8.691215e-01
2.435000e+01	-8.714772e-01
2.436000e+01	-8.738299e-01
2.437000e+01	-8.761793e-01
2.438000e+01	-8.785255e-01
2.439000e+01	-8.808682e-01
2.440000e+01	-8.832073e-01
2.441000e+01	-8.855428e-01
2.442000e+01	-8.878744e-01
2.443000e+01	-8.902020e-01
2.444000e+01	-8.925255e-01
2.445000e+01	-8.948446e-01
2.446000e+01	-8.971592e-01
2.447000e+01	-8.994692e-01
2.448000e+01	-9.017742e-01
2.449000e+01	-9.040740e-01
2.450000e+01	-9.063684e-01
2.451000e+01	-9.086572e-01
2.452000e+01	-9.109400e-01
2.453000e+01	-9.132165e-01
2.454000e+01	-9.154865e-01
2.455000e+01	-9.177495e-01
2.456000e+01	-9.200052e-01
2.457000e+01	-9.222531e-01
2.458000e+01	-9.244928e-01
2.459000e+01	-9.267239e-01
2.460000e+01	-9.289458e-01
2.461000e+01	-9.311581e-01
2.462000e+01	-9.333600e-01
2.463000e+01	-9.355510e-01
2.464000e+01	-9.377303e-01
2.465000e+01	-9.398974e-01
2.466000e+01	-9.420514e-01
2.467000e+01	-9.441914e-01
2.468000e+01	-9.463166e-01
2.469000e+01	-9.484260e-01
2.470000e+01	-9.505186e-01
2.471000e+01	-9.525933e-01
2.472000e+01	-9.546491e-01
2.473000e+01	-9.566845e-01
2.474000e+01	-9.586983e-01
2.475000e+01	-9.606892e-01
2.476000e+01	-9.626556e-01
2.477000e+01	-9.645960e-01
2.478000e+01	-9.665087e-01
2.479000e+01	-9.683920e-01
2.480000e+01	-9.702440e-01
2.481000e+01	-9.720627e-01
2.482000e+01	-9.738462e-01
2.483000e+01	-9.755923e-01
2.484000e+01	-9.772988e-01
2.485000e+01	-9.789634e-01
2.486000e+01	-9.805836e-01
2.487000e+01	-9.821571e-01
2.488000e+01	-9.836812e-01
2.489000e+01	-9.851533e-01
2.490000e+01	-9.865708e-01
2.491000e+01	-9.879310e-01
2.492000e+01	-9.892311e-01
2.493000e+01	-9.904684e-01
2.494000e+01	-9.916401e-01
2.495000e+01	-9.927435e-01
2.496000e+01	-9.937760e-01
2.497000e+01	-9.947350e-01
2.498000e+01	-9.956179e-01
2.499000e+01	-9.964224e-01
2.500000e+01	-9.971462e-01
2.501000e+01	-9.977872e-01
2.502000e+01	-9.983435e-01
2.503000e+01	-9.988134e-01
2.504000e+01	-9.991955e-01
2.505000e+01	-9.994885e-01
2.506000e+01	-9.996915e-01
2.507000e+01	-9.998037e-01
2.508000e+01	-9.998248e-01
2.509000e+01	-9.997547e-01
2.510000e+01	-9.995934e-01
2.511000e+01	-9.993416e-01
2.512000e+01	-9.989998e-01
2.513000e+01	-9.985692e-01
2.514000e+01	-9.980510e-01
2.515000e+01	-9.974468e-01
2.516000e+01	-9.967582e-01
2.517000e+01	-9.959872e-01
2.518000e+01	-9.951359e-01
2.519000e+01	-9.942068e-01
2.520000e+01	-9.932021e-01
2.521000e+01	-9.921244e-01
2.522000e+01	-9.909764e-01
2.523000e+01	-9.897607e-01
2.524000e+01	-9.884802e-01
2.525000e+01	-9.871376e-01
2.526000e+01	-9.857355e-01
2.527000e+01	-9.842769e-01
2.528000e+01	-9.827644e-01
2.529000e+01	-9.812008e-01
2.530000e+01	-9.795885e-01
2.531000e+01	-9.779303e-01
2.532000e+01	-9.762285e-01
2.533000e+01	-9.744855e-01
2.534000e+01	-9.727038e-01
2.535000e+01	-9.708854e-01
2.536000e+01	-9.690326e-01
2.537000e+01	-9.671472e-01
2.538000e+01	-9.652314e-01
2.539000e+01	-9.632867e-01
2.540000e+01	-9.613151e-01
2.541000e+01	-9.593181e-01
2.542000e+01	-9.572973e-01
2.543000e+01	-9.552541e-01
2.544000e+01	-9.531899e-01
2.545000e+01	-9.511060e-01
2.546000e+01	-9.490035e-01
2.547000e+01	-9.468837e-01
2.548000e+01	-9.447476e-01
2.549000e+01	-9.425961e-01
2.550000e+01	-9.404302e-01
2.551000e+01	-9.382508e-01
2.552000e+01	-9.360587e-01
2.553000e+01	-9.338546e-01
2.554000e+01	-9.316393e-01
2.555000e+01	-9.294134e-01
2.556000e+01	-9.271775e-01
2.557000e+01	-9.249323e-01
2.558000e+01	-9.226782e-01
2.559000e+01	-9.204158e-01
2.560000e+01	-9.181455e-01
2.561000e+01	-9.158678e-01
2.562000e+01	-9.135830e-01
2.563000e+01	-9.112917e-01
2.564000e+01	-9.089940e-01
2.565000e+01	-9.066904e-01
2.566000e+01	-9.043812e-01
2.567000e+01	-9.020666e-01
2.568000e+01	-8.997469e-01
2.569000e+01	-8.974224e-01
2.570000e+01	-8.950933e-01
2.571000e+01	-8.927597e-01
2.572000e+01	-8.904220e-01
2.573000e+01	-8.880803e-01
2.574000e+01	-8.857348e-01
2.575000e+01	-8.833855e-01
2.576000e+01	-8.810328e-01
2.577000e+01	-8.786766e-01
2.578000e+01	-8.763172e-01
2.579000e+01	-8.739547e-01
2.580000e+01	-8.715892e-01
2.581000e+01	-8.692207e-01
2.582000e+01	-8.668494e-01
2.583000e+01	-8.644754e-01
2.584000e+01	-8.620987e-01
2.585000e+01	-8.597194e-01
2.586000e+01	-8.573377e-01
2.587000e+01	-8.549535e-01
2.588000e+01	-8.525669e-01
2.589000e+01	-8.501781e-01
2.590000e+01	-8.477870e-01
2.591000e+01	-8.453936e-01
2.592000e+01	-8.429982e-01
2.593000e+01	-8.406006e-01
2.594000e+01	-8.382009e-01
2.595000e+01	-8.357993e-01
2.596000e+01	-8.333956e-01
2.597000e+01	-8.309900e-01
2.598000e+01	-8.285825e-01
2.599000e+01	-8.261732e-01
2.600000e+01	-8.237620e-01
2.601000e+01	-8.213490e-01
2.602000e+01	-8.189342e-01
2.603000e+01	-8.165176e-01
2.604000e+01	-8.140994e-01
2.605000e+01	-8.116794e-01
2.606000e+01	-8.092578e-01
2.607000e+01	-8.068346e-01
2.608000e+01	-8.044097e-01
2.609000e+01	-8.019832e-01
2.610000e+01	-7.995552e-01
2.611000e+01	-7.971256e-01
2.612000e+01	-7.946945e-01
2.613000e+01	-7.922618e-01
2.614000e+01	-7.898277e-01
2.615000e+01	-7.873921e-01
2.616000e+01	-7.849550e-01
2.617000e+01	-7.825165e-01
2.618000e+01	-7.800765e-01
2.619000e+01	-7.776351e-01
2.620000e+01	-7.751924e-01
2.621000e+01	-7.727482e-01
2.622000e+01	-7.703027e-01
2.623000e+01	-7.678558e-01
2.624000e+01	-7.654076e-01
2.625000e+01	-7.629580e-01
2.626000e+01	-7.605072e-01
2.627000e+01	-7.580550e-01
2.628000e+01	-7.556015e-01
2.629000e+01	-7.531468e-01
2.630000e+01	-7.506908e-01
2.631000e+01	-7.482336e-01
2.632000e+01	-7.457751e-01
2.633000e+01	-7.433154e-01
2.634000e+01	-7.408545e-01
2.635000e+01	-7.383923e-01
2.636000e+01	-7.359290e-01
2.637000e+01	-7.334646e-01
2.638000e+01	-7.309989e-01
2.639000e+01	-7.285321e-01
2.640000e+01	-7.260641e-01
2.641000e+01	-7.235950e-01
2.642000e+01	-7.211248e-01
2.643000e+01	-7.186534e-01
2.644000e+01	-7.161810e-01
2.645000e+01	-7.137074e-01
2.646000e+01	-7.112327e-01
2.647000e+01	-7.087570e-01
2.648000e+01	-7.062802e-01
2.649000e+01	-7.038022e-01
2.650000e+01	-7.013233e-01
2.651000e+01	-6.988433e-01
2.652000e+01	-6.963622e-01
2.653000e+01	-6.938801e-01
2.654000e+01	-6.913970e-01
2.655000e+01	-6.889129e-01
2.656000e+01	-6.864277e-01
2.657000e+01	-6.839416e-01
2.658000e+01	-6.814544e-01
2.659000e+01	-6.789663e-01
2.660000e+01	-6.764772e-01
2.661000e+01	-6.739871e-01
2.662000e+01	-6.714961e-01
2.663000e+01	-6.690041e-01
2.664000e+01	-6.665112e-01
2.665000e+01	-6.640173e-01
2.666000e+01	-6.615226e-01
2.667000e+01	-6.590268e-01
2.668000e+01	-6.565302e-01
2.669000e+01	-6.540326e-01
2.670000e+01	-6.515342e-01
2.671000e+01	-6.490348e-01
2.672000e+01	-6.465345e-01
2.673000e+01	-6.440334e-01
2.674000e+01	-6.415313e-01
2.675000e+01	-6.390284e-01
2.676000e+01	-6.365246e-01
2.677000e+01	-6.340199e-01
2.678000e+01	-6.315143e-01
2.679000e+01	-6.290078e-01
2.680000e+01	-6.265005e-01
2.681000e+01	-6.239923e-01
2.682000e+01	-6.214833e-01
2.683000e+01	-6.189734e-01
2.684000e+01	-6.164626e-01
2.685000e+01	-6.139511e-01
2.686000e+01	-6.114386e-01
2.687000e+01	-6.089254e-01
2.688000e+01	-6.064113e-01
2.689000e+01	-6.038963e-01
2.690000e+01	-6.013806e-01
2.691000e+01	-5.988641e-01
2.692000e+01	-5.963468e-01
2.693000e+01	-5.938286e-01
2.694000e+01	-5.913097e-01
2.695000e+01	-5.887901e-01
2.696000e+01	-5.862696e-01
2.697000e+01	-5.837484e-01
2.698000e+01	-5.812265e-01
2.699000e+01	-5.787038e-01
2.700000e+01	-5.761804e-01
2.701000e+01	-5.736563e-01
2.702000e+01	-5.711315e-01
2.703000e+01	-5.686060e-01
2.704000e+01	-5.660798e-01
2.705000e+01	-5.635529e-01
2.706000e+01	-5.610254e-01
2.707000e+01	-5.584971e-01
2.708000e+01	-5.559683e-01
2.709000e+01	-5.534387e-01
2.710000e+01	-5.509085e-01
2.711000e+01	-5.483777e-01
2.712000e+01	-5.458462e-01
2.713000e+01	-5.433141e-01
2.714000e+01	-5.407813e-01
2.715000e+01	-5.382479e-01
2.716000e+01	-5.357139e-01
2.717000e+01	-5.331792e-01
2.718000e+01	-5.306439e-01
2.719000e+01	-5.281080e-01
2.720000e+01	-5.255714e-01
2.721000e+01	-5.230342e-01
2.722000e+01	-5.204964e-01
2.723000e+01	-5.179579e-01
2.724000e+01	-5.154188e-01
2.725000e+01	-5.128791e-01
2.726000e+01	-5.103388e-01
2.727000e+01	-5.077978e-01
2.728000e+01	-5.052562e-01
2.729000e+01	-5.027140e-01
2.730000e+01	-5.001711e-01
2.731000e+01	-4.976276e-01
2.732000e+01	-4.950835e-01
2.733000e+01	-4.925388e-01
2.734000e+01	-4.899935e-01
2.735000e+01	-4.874475e-01
2.736000e+01	-4.849010e-01
2.737000e+01	-4.823538e-01
2.738000e+01	-4.798060e-01
2.739000e+01	-4.772577e-01
2.740000e+01	-4.747087e-01
2.741000e+01	-4.721592e-01
2.742000e+01	-4.696091e-01
2.743000e+01	-4.670584e-01
2.744000e+01	-4.645072e-01
2.745000e+01	-4.619554e-01
2.746000e+01	-4.594030e-01
2.747000e+01	-4.568501e-01
2.748000e+01	-4.542966e-01
2.749000e+01	-4.517426e-01
2.750000e+01	-4.491881e-01
2.751000e+01	-4.466331e-01
2.752000e+01	-4.440775e-01
2.753000e+01	-4.415215e-01
2.754000e+01	-4.389649e-01
2.755000e+01	-4.364078e-01
2.756000e+01	-4.338503e-01
2.757000e+01	-4.312923e-01
2.758000e+01	-4.287338e-01
2.759000e+01	-4.261748e-01
2.760000e+01	-4.236153e-01
2.761000e+01	-4.210554e-01
2.762000e+01	-4.184951e-01
2.763000e+01	-4.159343e-01
2.764000e+01	-4.133730e-01
2.765000e+01	-4.108113e-01
2.766000e+01	-4.082491e-01
2.767000e+01	-4.056865e-01
2.768000e+01	-4.031234e-01
2.769000e+01	-4.005599e-01
2.770000e+01	-3.979960e-01
2.771000e+01	-3.954316e-01
2.772000e+01	-3.928668e-01
2.773000e+01	-3.903015e-01
2.774000e+01	-3.877358e-01
2.775000e+01	-3.851697e-01
2.776000e+01	-3.826032e-01
2.777000e+01	-3.800362e-01
2.778000e+01	-3.774688e-01
2.779000e+01	-3.749010e-01
2.780000e+01	-3.723328e-01
2.781000e+01	-3.697642e-01
2.782000e+01	-3.671951e-01
2.783000e+01	-3.646256e-01
2.784000e+01	-3.620557e-01
2.785000e+01	-3.594854e-01
2.786000e+01	-3.569146e-01
2.787000e+01	-3.543435e-01
2.788000e+01	-3.517719e-01
2.789000e+01	-3.491998e-01
2.790000e+01	-3.466274e-01
2.791000e+01	-3.440545e-01
2.792000e+01	-3.414812e-01
2.793000e+01	-3.389075e-01
2.794000e+01	-3.363334e-01
2.795000e+01	-3.337588e-01
2.796000e+01	-3.311838e-01
2.797000e+01	-3.286085e-01
2.798000e+01	-3.260327e-01
2.799000e+01	-3.234566e-01
2.800000e+01	-3.208800e-01
2.801000e+01	-3.183031e-01
2.802000e+01	-3.157258e-01
2.803000e+01	-3.131482e-01
2.804000e+01	-3.105702e-01
2.805000e+01	-3.079918e-01
2.806000e+01	-3.054131e-01
2.807000e+01	-3.028341e-01
2.808000e+01	-3.002548e-01
2.809000e+01	-2.976751e-01
2.810000e+01	-2.950952e-01
2.811000e+01	-2.925149e-01
2.812000e+01	-2.899344e-01
2.813000e+01	-2.873535e-01
2.814000e+01	-2.847723e-01
2.815000e+01	-2.821909e-01
2.816000e+01	-2.796091e-01
2.817000e+01	-2.770270e-01
2.818000e+01	-2.744447e-01
2.819000e+01	-2.718621e-01
2.820000e+01	-2.692791e-01
2.821000e+01	-2.666959e-01
2.822000e+01	-2.641124e-01
2.823000e+01	-2.615286e-01
2.824000e+01	-2.589444e-01
2.825000e+01	-2.563600e-01
2.826000e+01	-2.537753e-01
2.827000e+01	-2.511903e-01
2.828000e+01	-2.486050e-01
2.829000e+01	-2.460195e-01
2.830000e+01	-2.434336e-01
2.831000e+01	-2.408474e-01
2.832000e+01	-2.382610e-01
2.833000e+01	-2.356743e-01
2.834000e+01	-2.330872e-01
2.835000e+01	-2.304999e-01
2.836000e+01	-2.279124e-01
2.837000e+01	-2.253245e-01
2.838000e+01	-2.227364e-01
2.839000e+01	-2.201480e-01
2.840000e+01	-2.175594e-01
2.841000e+01	-2.149705e-01
2.842000e+01	-2.123813e-01
2.843000e+01	-2.097919e-01
2.844000e+01	-2.072023e-01
2.845000e+01	-2.046124e-01
2.846000e+01	-2.020222e-01
2.847000e+01	-1.994318e-01
2.848000e+01	-1.968412e-01
2.849000e+01	-1.942504e-01
2.850000e+01	-1.916594e-01
2.851000e+01	-1.890681e-01
2.852000e+01	-1.864767e-01
2.853000e+01	-1.838850e-01
2.854000e+01	-1.812931e-01
2.855000e+01	-1.787010e-01
2.856000e+01	-1.761087e-01
2.857000e+01	-1.735162e-01
2.858000e+01	-1.709235e-01
2.859000e+01	-1.683306e-01
2.860000e+01	-1.657374e-01
2.861000e+01	-1.631441e-01
2.862000e+01	-1.605505e-01
2.863000e+01	-1.579567e-01
2.864000e+01	-1.553627e-01
2.865000e+01	-1.527685e-01
2.866000e+01	-1.501740e-01
2.867000e+01	-1.475793e-01
2.868000e+01	-1.449844e-01
2.869000e+01	-1.423892e-01
2.870000e+01	-1.397938e-01
2.871000e+01	-1.371982e-01
2.872000e+01	-1.346024e-01
2.873000e+01	-1.320063e-01
2.874000e+01	-1.294100e-01
2.875000e+01	-1.268135e-01
2.876000e+01	-1.242168e-01
2.877000e+01	-1.216200e-01
2.878000e+01	-1.190229e-01
2.879000e+01	-1.164256e-01
2.880000e+01	-1.138282e-01
2.881000e+01	-1.112306e-01
2.882000e+01	-1.086329e-01
2.883000e+01	-1.060350e-01
2.884000e+01	-1.034369e-01
2.885000e+01	-1.008387e-01
2.886000e+01	-9.824043e-02
2.887000e+01	-9.564198e-02
2.888000e+01	-9.304342e-02
2.889000e+01	-9.044474e-02
2.890000e+01	-8.784596e-02
2.891000e+01	-8.524708e-02
2.892000e+01	-8.264811e-02
2.893000e+01	-8.004905e-02
2.894000e+01	-7.744992e-02
2.895000e+01	-7.485072e-02
2.896000e+01	-7.225145e-02
2.897000e+01	-6.965213e-02
2.898000e+01	-6.705274e-02
2.899000e+01	-6.445330e-02
2.900000e+01	-6.185381e-02
2.901000e+01	-5.925426e-02
2.902000e+01	-5.665466e-02
2.903000e+01	-5.405500e-02
2.904000e+01	-5.145529e-02
2.905000e+01	-4.885551e-02
2.906000e+01	-4.625566e-02
2.907000e+01	-4.365575e-02
2.908000e+01	-4.105576e-02
2.909000e+01	-3.845568e-02
2.910000e+01	-3.585553e-02
2.911000e+01	-3.325528e-02
2.912000e+01	-3.065493e-02
2.913000e+01	-2.805449e-02
2.914000e+01	-2.545395e-02
2.915000e+01	-2.285330e-02
2.916000e+01	-2.025255e-02
2.917000e+01	-1.765170e-02
2.918000e+01	-1.505074e-02
2.919000e+01	-1.244967e-02
2.920000e+01	-9.848504e-03
2.921000e+01	-7.247240e-03
2.922000e+01	-4.645882e-03
2.923000e+01	-2.044438e-03
2.924000e+01	5.570886e-04
2.925000e+01	3.158689e-03
2.926000e+01	5.760356e-03
2.927000e+01	8.362080e-03
2.928000e+01	1.096385e-02
2.929000e+01	1.356567e-02
2.930000e+01	1.616751e-02
2.931000e+01	1.876937e-02
2.932000e+01	2.137124e-02
2.933000e+01	2.397311e-02
2.934000e+01	2.657498e-02
2.935000e+01	2.917682e-02
2.936000e+01	3.177863e-02
2.937000e+01	3.438041e-02
2.938000e+01	3.698214e-02
2.939000e+01	3.958381e-02
2.940000e+01	4.218543e-02
2.941000e+01	4.478698e-02
2.942000e+01	4.738845e-02
2.943000e+01	4.998985e-02
2.944000e+01	5.259117e-02
2.945000e+01	5.519241e-02
2.946000e+01	5.779356e-02
2.947000e+01	6.039462e-02
2.948000e+01	6.299560e-02
2.949000e+01	6.559649e-02
2.950000e+01	6.819729e-02
2.951000e+01	7.079801e-02
2.952000e+01	7.339864e-02
2.953000e+01	7.599918e-02
2.954000e+01	7.859965e-02
2.955000e+01	8.120003e-02
2.956000e+01	8.380035e-02
2.957000e+01	8.640059e-02
2.958000e+01	8.900076e-02
2.959000e+01	9.160087e-02
2.960000e+01	9.420093e-02
2.961000e+01	9.680093e-02
2.962000e+01	9.940087e-02
2.963000e+01	1.020008e-01
2.964000e+01	1.046006e-01
2.965000e+01	1.072004e-01
2.966000e+01	1.098002e-01
2.967000e+01	1.123999e-01
2.968000e+01	1.149996e-01
2.969000e+01	1.175992e-01
2.970000e+01	1.201988e-01
2.971000e+01	1.227983e-01
2.972000e+01	1.253977e-01
2.973000e+01	1.279971e-01
2.974000e+01	1.305964e-01
2.975000e+01	1.331956e-01
2.976000e+01	1.357947e-01
2.977000e+01	1.383936e-01
2.978000e+01	1.409925e-01
2.979000e+01	1.435912e-01
2.980000e+01	1.461898e-01
2.981000e+01	1.487882e-01
2.982000e+01	1.513864e-01
2.983000e+01	1.539845e-01
2.984000e+01	1.565823e-01
2.985000e+01	1.591799e-01
2.986000e+01	1.617773e-01
2.987000e+01	1.643745e-01
2.988000e+01	1.669714e-01
2.989000e+01	1.695681e-01
2.990000e+01	1.721646e-01
2.991000e+01	1.747608e-01
2.992000e+01	1.773567e-01
2.993000e+01	1.799524e-01
2.994000e+01	1.825479e-01
2.995000e+01	1.851430e-01
2.996000e+01	1.877379e-01
2.997000e+01	1.903326e-01
2.998000e+01	1.929270e-01
2.999000e+01	1.955212e-01
3.000000e+01	1.981151e-01
3.001000e+01	2.007088e-01
3.002000e+01	2.033022e-01
3.003000e+01	2.058954e-01
3.004000e+01	2.084883e-01
3.005000e+01	2.110810e-01
3.006000e+01	2.136735e-01
3.007000e+01	2.162657e-01
3.008000e+01	2.188577e-01
3.009000e+01	2.214494e-01
3.010000e+01	2.240409e-01
3.011000e+01	2.266322e-01
3.012000e+01	2.292233e-01
3.013000e+01	2.318141e-01
3.014000e+01	2.344047e-01
3.015000e+01	2.369950e-01
3.016000e+01	2.395852e-01
3.017000e+01	2.421750e-01
3.018000e+01	2.447647e-01
3.019000e+01	2.473540e-01
3.020000e+01	2.499432e-01
3.021000e+01	2.525320e-01
3.022000e+01	2.551206e-01
3.023000e+01	2.577090e-01
3.024000e+01	2.602970e-01
3.025000e+01	2.628847e-01
3.026000e+01	2.654722e-01
3.027000e+01	2.680593e-01
3.028000e+01	2.706461e-01
3.029000e+01	2.732325e-01
3.030000e+01	2.758187e-01
3.031000e+01	2.784044e-01
3.032000e+01	2.809898e-01
3.033000e+01	2.835748e-01
3.034000e+01	2.861595e-01
3.035000e+01	2.887437e-01
3.036000e+01	2.913276e-01
3.037000e+01	2.939110e-01
3.038000e+01	2.964941e-01
3.039000e+01	2.990768e-01
3.040000e+01	3.016590e-01
3.041000e+01	3.042409e-01
3.042000e+01	3.068224e-01
3.043000e+01	3.094035e-01
3.044000e+01	3.119843e-01
3.045000e+01	3.145647e-01
3.046000e+01	3.171447e-01
3.047000e+01	3.197243e-01
3.048000e+01	3.223036e-01
3.049000e+01	3.248826e-01
3.050000e+01	3.274611e-01
3.051000e+01	3.300394e-01
3.052000e+01	3.326173e-01
3.053000e+01	3.351949e-01
3.054000e+01	3.377721e-01
3.055000e+01	3.403490e-01
3.056000e+01	3.429255e-01
3.057000e+01	3.455017e-01
3.058000e+01	3.480775e-01
3.059000e+01	3.506529e-01
3.060000e+01	3.532280e-01
3.061000e+01	3.558027e-01
3.062000e+01	3.583771e-01
3.063000e+01	3.609511e-01
3.064000e+01	3.635247e-01
3.065000e+01	3.660979e-01
3.066000e+01	3.686707e-01
3.067000e+01	3.712431e-01
3.068000e+01	3.738151e-01
3.069000e+01	3.763867e-01
3.070000e+01	3.789578e-01
3.071000e+01	3.815285e-01
3.072000e+01	3.840988e-01
3.073000e+01	3.866687e-01
3.074000e+01	3.892380e-01
3.075000e+01	3.918070e-01
3.076000e+01	3.943754e-01
3.077000e+01	3.969434e-01
3.078000e+01	3.995108e-01
3.079000e+01	4.020778e-01
3.080000e+01	4.046443e-01
3.081000e+01	4.072103e-01
3.082000e+01	4.097758e-01
3.083000e+01	4.123408e-01
3.084000e+01	4.149052e-01
3.085000e+01	4.174692e-01
3.086000e+01	4.200327e-01
3.087000e+01	4.225957e-01
3.088000e+01	4.251581e-01
3.089000e+01	4.277201e-01
3.090000e+01	4.302815e-01
3.091000e+01	4.328425e-01
3.092000e+01	4.354029e-01
3.093000e+01	4.379629e-01
3.094000e+01	4.405223e-01
3.095000e+01	4.430812e-01
3.096000e+01	4.456397e-01
3.097000e+01	4.481976e-01
3.098000e+01	4.507550e-01
3.099000e+01	4.533119e-01
3.100000e+01	4.558683e-01
3.101000e+01	4.584242e-01
