Feedback strength \fb\n	x(t)
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
6.800000e-01	-2.208699e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.200000e-01	-2.208713e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
7.600000e-01	-2.208671e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.000000e-01	-2.208685e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.400000e-01	-2.208657e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
8.800000e-01	-2.208685e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.200000e-01	-2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
9.600000e-01	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.000000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.040000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.080000e+00	2.208657e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.120000e+00	2.208643e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.160000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.200000e+00	2.208657e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.240000e+00	2.208643e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.280000e+00	2.208657e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.320000e+00	4.417175e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
1.360000e+00	4.417399e-12
