Time [\fm\ns]	x(t)	feedback	x(t-\ft\n)+\ff\n	MZM-out
2.217600e+02	-2.374470e-02	5.024681e-01	-2.470720e-01	5.091982e-01
2.217800e+02	-2.527329e-02	5.044705e-01	-2.462278e-01	5.118496e-01
2.218000e+02	-2.346704e-02	5.040423e-01	-2.467422e-01	5.102339e-01
2.218200e+02	-1.702275e-02	5.168176e-01	-2.368413e-01	5.412923e-01
2.218400e+02	-1.788404e-02	5.117325e-01	-2.382376e-01	5.369191e-01
2.218600e+02	-1.193911e-02	5.142132e-01	-2.376591e-01	5.387314e-01
2.218800e+02	-1.688620e-02	5.129259e-01	-2.380657e-01	5.374577e-01
2.219000e+02	-1.746766e-02	5.136248e-01	-2.377822e-01	5.383458e-01
2.219200e+02	-1.812282e-02	5.163507e-01	-2.368500e-01	5.412650e-01
2.219400e+02	-1.471807e-02	5.149050e-01	-2.375653e-01	5.390250e-01
2.219600e+02	-1.373102e-02	5.137265e-01	-2.376843e-01	5.386524e-01
2.219800e+02	-9.742742e-03	5.127455e-01	-2.379501e-01	5.378197e-01
2.220000e+02	-1.525903e-02	5.130328e-01	-2.377593e-01	5.384175e-01
2.220200e+02	-1.693724e-02	5.066321e-01	-2.454416e-01	5.143187e-01
2.220400e+02	-2.494231e-02	5.058880e-01	-2.459260e-01	5.127976e-01
2.220600e+02	-2.070498e-02	5.063841e-01	-2.457342e-01	5.133998e-01
2.220800e+02	-2.249289e-02	5.082353e-01	-2.451571e-01	5.152120e-01
2.221000e+02	-2.148562e-02	5.074626e-01	-2.453506e-01	5.146043e-01
2.221200e+02	-2.252178e-02	5.072708e-01	-2.456037e-01	5.138098e-01
2.221400e+02	-2.412622e-02	5.064449e-01	-2.456375e-01	5.137034e-01
2.221600e+02	-2.308605e-02	5.069291e-01	-2.455929e-01	5.138435e-01
2.221800e+02	-2.180254e-02	5.059164e-01	-2.458210e-01	5.131271e-01
2.222000e+02	-2.008709e-02	5.086394e-01	-2.451243e-01	5.153152e-01
2.222200e+02	-2.324748e-02	5.059354e-01	-2.460247e-01	5.124874e-01
2.222400e+02	-2.893909e-02	5.025641e-01	-2.467549e-01	5.101942e-01
2.222600e+02	-2.055422e-02	5.050810e-01	-2.459290e-01	5.127880e-01
2.222800e+02	-1.738629e-02	5.033165e-01	-2.468441e-01	5.099138e-01
2.223000e+02	-2.654117e-02	5.028504e-01	-2.467735e-01	5.101356e-01
2.223200e+02	-2.680575e-02	5.027893e-01	-2.467583e-01	5.101834e-01
2.223400e+02	-2.046986e-02	5.041105e-01	-2.466026e-01	5.106725e-01
2.223600e+02	-1.981651e-02	5.033888e-01	-2.466042e-01	5.106673e-01
2.223800e+02	-2.538634e-02	5.055709e-01	-2.457366e-01	5.133922e-01
2.224000e+02	-2.768201e-02	5.040389e-01	-2.464759e-01	5.110703e-01
2.224200e+02	-2.679501e-02	4.985460e-01	-2.426528e-01	5.230738e-01
2.224400e+02	-3.235873e-02	4.992737e-01	-2.425860e-01	5.232835e-01
2.224600e+02	-3.449955e-02	4.998055e-01	-2.424527e-01	5.237017e-01
2.224800e+02	-2.726113e-02	4.997143e-01	-2.423981e-01	5.238731e-01
2.225000e+02	-2.686445e-02	5.006568e-01	-2.420720e-01	5.248961e-01
2.225200e+02	-2.877952e-02	5.007929e-01	-2.422044e-01	5.244807e-01
2.225400e+02	-2.970400e-02	4.983290e-01	-2.429587e-01	5.221137e-01
2.225600e+02	-2.435137e-02	5.000011e-01	-2.422065e-01	5.244741e-01
2.225800e+02	-2.891614e-02	4.992101e-01	-2.424933e-01	5.235741e-01
2.226000e+02	-2.244645e-02	4.994340e-01	-2.424627e-01	5.236702e-01
2.226200e+02	-5.940246e-04	5.292427e-01	-2.383268e-01	5.366396e-01
2.226400e+02	-4.146410e-04	5.280426e-01	-2.387094e-01	5.354408e-01
2.226600e+02	-6.248824e-04	5.278824e-01	-2.387059e-01	5.354515e-01
2.226800e+02	3.861699e-03	5.292023e-01	-2.380935e-01	5.373706e-01
2.227000e+02	-7.409096e-04	5.297958e-01	-2.380569e-01	5.374853e-01
2.227200e+02	-1.243938e-03	5.283543e-01	-2.386304e-01	5.356882e-01
2.227400e+02	1.304168e-03	5.286790e-01	-2.385852e-01	5.358300e-01
2.227600e+02	1.521960e-03	5.305759e-01	-2.379182e-01	5.379195e-01
2.227800e+02	-3.843802e-03	5.273338e-01	-2.388734e-01	5.349269e-01
2.228000e+02	2.406613e-03	5.287727e-01	-2.385571e-01	5.359181e-01
2.228200e+02	-1.419633e-02	5.154122e-01	-2.427844e-01	5.226607e-01
2.228400e+02	-1.470757e-02	5.146540e-01	-2.428365e-01	5.224971e-01
2.228600e+02	-1.585720e-02	5.158262e-01	-2.426771e-01	5.229976e-01
2.228800e+02	-1.052179e-02	5.158405e-01	-2.425454e-01	5.234107e-01
2.229000e+02	-1.016908e-02	5.163294e-01	-2.424474e-01	5.237184e-01
2.229200e+02	-1.310018e-02	5.167938e-01	-2.421957e-01	5.245082e-01
2.229400e+02	-1.472859e-02	5.161600e-01	-2.426164e-01	5.231878e-01
2.229600e+02	-1.354705e-02	5.156785e-01	-2.426315e-01	5.231404e-01
2.229800e+02	-1.527016e-02	5.136630e-01	-2.432184e-01	5.212985e-01
2.230000e+02	-1.417941e-02	5.152123e-01	-2.427747e-01	5.226911e-01
2.230200e+02	-1.828910e-02	5.072085e-01	-2.455356e-01	5.140236e-01
2.230400e+02	-2.269263e-02	5.074237e-01	-2.452904e-01	5.147935e-01
2.230600e+02	-1.964748e-02	5.070154e-01	-2.455473e-01	5.139868e-01
2.230800e+02	-2.295003e-02	5.070615e-01	-2.456306e-01	5.137250e-01
2.231000e+02	-1.760906e-02	5.090358e-01	-2.449515e-01	5.158577e-01
2.231200e+02	-1.990439e-02	5.073755e-01	-2.454084e-01	5.144229e-01
2.231400e+02	-2.409878e-02	5.070367e-01	-2.453168e-01	5.147105e-01
2.231600e+02	-1.694295e-02	5.076872e-01	-2.451556e-01	5.152167e-01
2.231800e+02	-1.970900e-02	5.085662e-01	-2.451209e-01	5.153256e-01
2.232000e+02	-2.366135e-02	5.078955e-01	-2.451993e-01	5.150797e-01
2.232200e+02	-6.697437e-02	4.596044e-01	-2.557186e-01	4.820383e-01
2.232400e+02	-6.727008e-02	4.583945e-01	-2.562103e-01	4.804948e-01
2.232600e+02	-6.776596e-02	4.602150e-01	-2.557010e-01	4.820935e-01
2.232800e+02	-6.850724e-02	4.594820e-01	-2.558147e-01	4.817366e-01
2.233000e+02	-7.221393e-02	4.590118e-01	-2.559900e-01	4.811863e-01
2.233200e+02	-6.253808e-02	4.597957e-01	-2.558426e-01	4.816490e-01
2.233400e+02	-6.727281e-02	4.591802e-01	-2.559392e-01	4.813458e-01
2.233600e+02	-7.446193e-02	4.589082e-01	-2.560309e-01	4.810578e-01
2.233800e+02	-7.113955e-02	4.610963e-01	-2.553843e-01	4.830879e-01
2.234000e+02	-7.190458e-02	4.595494e-01	-2.557864e-01	4.818256e-01
2.234200e+02	-3.110766e-03	5.223265e-01	-2.346291e-01	5.482141e-01
2.234400e+02	1.443406e-03	5.229520e-01	-2.348035e-01	5.476686e-01
2.234600e+02	-4.868433e-03	5.233251e-01	-2.344433e-01	5.487950e-01
2.234800e+02	-3.340324e-03	5.217810e-01	-2.350069e-01	5.470324e-01
2.235000e+02	-5.509544e-03	5.230451e-01	-2.343341e-01	5.491366e-01
2.235200e+02	-3.460765e-03	5.241484e-01	-2.342430e-01	5.494213e-01
2.235400e+02	-4.200615e-03	5.234471e-01	-2.343904e-01	5.489603e-01
2.235600e+02	-7.066794e-03	5.228488e-01	-2.346001e-01	5.483049e-01
2.235800e+02	-4.524392e-03	5.238116e-01	-2.343487e-01	5.490908e-01
2.236000e+02	-6.660124e-03	5.229908e-01	-2.346890e-01	5.480266e-01
2.236200e+02	-2.462640e-02	5.023161e-01	-2.415045e-01	5.266768e-01
2.236400e+02	-2.684294e-02	5.032821e-01	-2.412723e-01	5.274050e-01
2.236600e+02	-2.555896e-02	5.036569e-01	-2.410398e-01	5.281344e-01
2.236800e+02	-2.474397e-02	5.022659e-01	-2.414542e-01	5.268347e-01
2.237000e+02	-2.398480e-02	5.019855e-01	-2.416177e-01	5.263215e-01
2.237200e+02	-2.918230e-02	5.005274e-01	-2.421115e-01	5.247723e-01
2.237400e+02	-2.306120e-02	5.044079e-01	-2.407708e-01	5.289782e-01
2.237600e+02	-2.389004e-02	5.023059e-01	-2.417172e-01	5.260096e-01
2.237800e+02	-2.302636e-02	5.035857e-01	-2.412053e-01	5.276154e-01
2.238000e+02	-2.656500e-02	5.027567e-01	-2.414693e-01	5.267871e-01
2.238200e+02	3.697594e-02	5.598477e-01	-2.389096e-01	5.348133e-01
2.238400e+02	3.092793e-02	5.606837e-01	-2.386754e-01	5.355473e-01
2.238600e+02	3.453131e-02	5.605757e-01	-2.384466e-01	5.362643e-01
2.238800e+02	3.134616e-02	5.599242e-01	-2.387849e-01	5.352040e-01
2.239000e+02	2.624487e-02	5.592504e-01	-2.389175e-01	5.347885e-01
2.239200e+02	2.946043e-02	5.603153e-01	-2.387469e-01	5.353232e-01
2.239400e+02	3.153610e-02	5.584904e-01	-2.393293e-01	5.334979e-01
2.239600e+02	3.493218e-02	5.591165e-01	-2.390983e-01	5.342219e-01
2.239800e+02	3.274627e-02	5.589547e-01	-2.390905e-01	5.342462e-01
2.240000e+02	2.656310e-02	5.589629e-01	-2.391040e-01	5.342040e-01
2.240200e+02	-2.043633e-02	5.061882e-01	-2.403936e-01	5.301611e-01
2.240400e+02	-2.126974e-02	5.078141e-01	-2.395265e-01	5.328799e-01
2.240600e+02	-1.896727e-02	5.066006e-01	-2.399943e-01	5.314132e-01
2.240800e+02	-2.158612e-02	5.069180e-01	-2.398166e-01	5.319702e-01
2.241000e+02	-2.048908e-02	5.065368e-01	-2.402338e-01	5.306620e-01
2.241200e+02	-1.914789e-02	5.076424e-01	-2.397247e-01	5.322584e-01
2.241400e+02	-1.798368e-02	5.089151e-01	-2.392466e-01	5.337571e-01
2.241600e+02	-2.378634e-02	5.100326e-01	-2.391026e-01	5.342083e-01
2.241800e+02	-1.584817e-02	5.091778e-01	-2.393372e-01	5.334732e-01
2.242000e+02	-2.037521e-02	5.062137e-01	-2.401180e-01	5.310252e-01
2.242200e+02	-3.756958e-02	4.957433e-01	-2.534944e-01	4.890227e-01
2.242400e+02	-3.344012e-02	4.966250e-01	-2.532552e-01	4.897741e-01
2.242600e+02	-3.396780e-02	4.944551e-01	-2.538997e-01	4.877500e-01
2.242800e+02	-3.254145e-02	4.975976e-01	-2.530570e-01	4.903967e-01
2.243000e+02	-3.578762e-02	4.973832e-01	-2.528361e-01	4.910906e-01
2.243200e+02	-3.262306e-02	4.942149e-01	-2.540003e-01	4.874339e-01
2.243400e+02	-3.165522e-02	4.946794e-01	-2.539251e-01	4.876701e-01
2.243600e+02	-3.109030e-02	4.936211e-01	-2.540182e-01	4.873779e-01
2.243800e+02	-2.753728e-02	4.955926e-01	-2.535837e-01	4.887425e-01
2.244000e+02	-3.387950e-02	4.949375e-01	-2.536532e-01	4.885241e-01
2.244200e+02	1.389923e-02	5.422712e-01	-2.281934e-01	5.682934e-01
2.244400e+02	1.453372e-02	5.433795e-01	-2.277672e-01	5.696194e-01
2.244600e+02	1.523083e-02	5.436345e-01	-2.276294e-01	5.700481e-01
2.244800e+02	1.589669e-02	5.416836e-01	-2.282357e-01	5.681616e-01
2.245000e+02	1.676876e-02	5.437234e-01	-2.273668e-01	5.708649e-01
2.245200e+02	1.966063e-02	5.436250e-01	-2.275643e-01	5.702505e-01
2.245400e+02	1.403472e-02	5.447597e-01	-2.272193e-01	5.713234e-01
2.245600e+02	1.124321e-02	5.427181e-01	-2.279631e-01	5.690099e-01
2.245800e+02	1.618954e-02	5.430345e-01	-2.277331e-01	5.697256e-01
2.246000e+02	9.368938e-03	5.426366e-01	-2.279060e-01	5.691877e-01
2.246200e+02	-2.040943e-02	5.074184e-01	-2.453745e-01	5.145293e-01
2.246400e+02	-1.689047e-02	5.093733e-01	-2.447885e-01	5.163696e-01
2.246600e+02	-1.789039e-02	5.096148e-01	-2.446924e-01	5.166713e-01
2.246800e+02	-2.284257e-02	5.080125e-01	-2.449600e-01	5.158311e-01
2.247000e+02	-1.617400e-02	5.093744e-01	-2.445762e-01	5.170360e-01
2.247200e+02	-1.855922e-02	5.098092e-01	-2.446051e-01	5.169452e-01
2.247400e+02	-1.651565e-02	5.105699e-01	-2.444034e-01	5.175787e-01
2.247600e+02	-1.645551e-02	5.097717e-01	-2.444708e-01	5.173671e-01
2.247800e+02	-1.849365e-02	5.089582e-01	-2.448013e-01	5.163293e-01
2.248000e+02	-1.829889e-02	5.083149e-01	-2.450574e-01	5.155252e-01
2.248200e+02	4.583585e-02	5.726422e-01	-2.348596e-01	5.474933e-01
2.248400e+02	5.074790e-02	5.744252e-01	-2.343716e-01	5.490191e-01
2.248600e+02	4.099731e-02	5.738158e-01	-2.346185e-01	5.482473e-01
2.248800e+02	4.562903e-02	5.745186e-01	-2.344229e-01	5.488588e-01
2.249000e+02	4.095234e-02	5.712599e-01	-2.352806e-01	5.461765e-01
2.249200e+02	4.768072e-02	5.731750e-01	-2.347618e-01	5.477990e-01
2.249400e+02	4.272963e-02	5.701793e-01	-2.357125e-01	5.448252e-01
2.249600e+02	4.182824e-02	5.707775e-01	-2.355655e-01	5.452853e-01
2.249800e+02	4.184450e-02	5.712503e-01	-2.355261e-01	5.454085e-01
2.250000e+02	4.380414e-02	5.716558e-01	-2.350254e-01	5.469746e-01
2.250200e+02	-1.250166e-02	5.153188e-01	-2.372857e-01	5.399006e-01
2.250400e+02	-1.042426e-02	5.165794e-01	-2.367730e-01	5.415060e-01
2.250600e+02	-1.112415e-02	5.156441e-01	-2.370662e-01	5.405879e-01
2.250800e+02	-1.463882e-02	5.164099e-01	-2.370255e-01	5.407154e-01
2.251000e+02	-1.350949e-02	5.170138e-01	-2.364599e-01	5.424862e-01
2.251200e+02	-9.369974e-03	5.174592e-01	-2.364260e-01	5.425924e-01
2.251400e+02	-1.735489e-02	5.165166e-01	-2.367854e-01	5.414673e-01
2.251600e+02	-8.781480e-03	5.152687e-01	-2.371943e-01	5.401868e-01
2.251800e+02	-6.973562e-03	5.148577e-01	-2.371950e-01	5.401846e-01
2.252000e+02	-1.431439e-02	5.168002e-01	-2.366506e-01	5.418894e-01
2.252200e+02	-5.471516e-03	5.214568e-01	-2.502423e-01	4.992388e-01
2.252400e+02	-6.532601e-03	5.213665e-01	-2.506065e-01	4.980947e-01
2.252600e+02	-3.519411e-03	5.228601e-01	-2.499234e-01	5.002408e-01
2.252800e+02	-5.798658e-03	5.202389e-01	-2.508151e-01	4.974393e-01
2.253000e+02	-1.171589e-02	5.229939e-01	-2.499084e-01	5.002878e-01
2.253200e+02	-4.266551e-03	5.240648e-01	-2.498687e-01	5.004125e-01
2.253400e+02	-6.369421e-03	5.212240e-01	-2.506729e-01	4.978859e-01
2.253600e+02	-1.288271e-02	5.203869e-01	-2.509306e-01	4.970766e-01
2.253800e+02	-4.681024e-03	5.231391e-01	-2.499339e-01	5.002077e-01
2.254000e+02	-1.172048e-02	5.218565e-01	-2.502809e-01	4.991176e-01
2.254200e+02	-8.551676e-04	5.268468e-01	-2.333500e-01	5.522122e-01
2.254400e+02	-4.269658e-04	5.281771e-01	-2.327619e-01	5.540491e-01
2.254600e+02	5.087252e-03	5.299342e-01	-2.322611e-01	5.556131e-01
2.254800e+02	1.485422e-03	5.292241e-01	-2.325403e-01	5.547412e-01
2.255000e+02	3.151515e-03	5.289601e-01	-2.327683e-01	5.540292e-01
2.255200e+02	2.034675e-03	5.283071e-01	-2.328119e-01	5.538932e-01
2.255400e+02	-4.844869e-04	5.281401e-01	-2.328655e-01	5.537257e-01
2.255600e+02	4.834704e-03	5.289960e-01	-2.324664e-01	5.549720e-01
2.255800e+02	2.933864e-04	5.290350e-01	-2.324280e-01	5.550921e-01
2.256000e+02	1.021453e-03	5.284063e-01	-2.329760e-01	5.533804e-01
2.256200e+02	-4.537005e-03	5.223310e-01	-2.404975e-01	5.298354e-01
2.256400e+02	-7.601641e-03	5.258158e-01	-2.392850e-01	5.336368e-01
2.256600e+02	-1.581472e-03	5.231385e-01	-2.402120e-01	5.307304e-01
2.256800e+02	-1.004184e-02	5.243201e-01	-2.397545e-01	5.321650e-01
2.257000e+02	-2.271869e-03	5.221611e-01	-2.405441e-01	5.296892e-01
2.257200e+02	-7.667541e-03	5.258047e-01	-2.394761e-01	5.330376e-01
2.257400e+02	1.130536e-03	5.229419e-01	-2.402812e-01	5.305135e-01
2.257600e+02	-6.050435e-03	5.208740e-01	-2.408657e-01	5.286805e-01
2.257800e+02	-6.355732e-03	5.234083e-01	-2.401959e-01	5.307811e-01
2.258000e+02	-4.226390e-03	5.240807e-01	-2.398058e-01	5.320043e-01
2.258200e+02	-1.481936e-02	5.076840e-01	-2.495061e-01	5.015516e-01
2.258400e+02	-2.028869e-02	5.080408e-01	-2.496401e-01	5.011308e-01
2.258600e+02	-1.790963e-02	5.093300e-01	-2.492131e-01	5.024720e-01
2.258800e+02	-1.953734e-02	5.088128e-01	-2.493386e-01	5.020777e-01
2.259000e+02	-1.802438e-02	5.105026e-01	-2.485463e-01	5.045669e-01
2.259200e+02	-1.529513e-02	5.107456e-01	-2.490060e-01	5.031226e-01
2.259400e+02	-1.858947e-02	5.105244e-01	-2.488803e-01	5.035177e-01
2.259600e+02	-1.880978e-02	5.109038e-01	-2.488121e-01	5.037318e-01
2.259800e+02	-2.217479e-02	5.110942e-01	-2.487197e-01	5.040220e-01
2.260000e+02	-1.971663e-02	5.083305e-01	-2.495805e-01	5.013178e-01
2.260200e+02	-3.852193e-02	4.837695e-01	-2.475568e-01	5.076754e-01
2.260400e+02	-4.973538e-02	4.847021e-01	-2.472776e-01	5.085524e-01
2.260600e+02	-3.963699e-02	4.847765e-01	-2.472524e-01	5.086315e-01
2.260800e+02	-4.454198e-02	4.838598e-01	-2.475518e-01	5.076909e-01
2.261000e+02	-4.682228e-02	4.824914e-01	-2.479786e-01	5.063503e-01
2.261200e+02	-4.435983e-02	4.825851e-01	-2.479819e-01	5.063398e-01
2.261400e+02	-4.578777e-02	4.855020e-01	-2.470968e-01	5.091203e-01
2.261600e+02	-4.443131e-02	4.845213e-01	-2.473919e-01	5.081932e-01
2.261800e+02	-4.411440e-02	4.846452e-01	-2.474251e-01	5.080890e-01
2.262000e+02	-4.036340e-02	4.836307e-01	-2.477554e-01	5.070515e-01
2.262200e+02	1.545891e-02	5.403009e-01	-2.346556e-01	5.481313e-01
2.262400e+02	1.629560e-02	5.406531e-01	-2.346607e-01	5.481153e-01
2.262600e+02	1.424543e-02	5.397225e-01	-2.349686e-01	5.471522e-01
2.262800e+02	1.806253e-02	5.397365e-01	-2.350120e-01	5.470165e-01
2.263000e+02	1.063842e-02	5.405035e-01	-2.345421e-01	5.484861e-01
2.263200e+02	1.246402e-02	5.378871e-01	-2.355296e-01	5.453974e-01
2.263400e+02	1.058003e-02	5.401569e-01	-2.347598e-01	5.478053e-01
2.263600e+02	1.405754e-02	5.394500e-01	-2.348199e-01	5.476174e-01
2.263800e+02	1.866221e-02	5.410267e-01	-2.342565e-01	5.493790e-01
2.264000e+02	1.570801e-02	5.410622e-01	-2.344335e-01	5.488255e-01
2.264200e+02	1.339529e-02	5.393259e-01	-2.398641e-01	5.318215e-01
2.264400e+02	1.649684e-02	5.379087e-01	-2.403516e-01	5.302927e-01
2.264600e+02	1.110488e-02	5.404314e-01	-2.395489e-01	5.328094e-01
2.264800e+02	1.084257e-02	5.407712e-01	-2.396051e-01	5.326335e-01
2.265000e+02	1.623853e-02	5.384881e-01	-2.400637e-01	5.311956e-01
2.265200e+02	1.287135e-02	5.381864e-01	-2.401346e-01	5.309732e-01
2.265400e+02	1.489758e-02	5.417793e-01	-2.393558e-01	5.334149e-01
2.265600e+02	1.004892e-02	5.383392e-01	-2.400859e-01	5.311261e-01
2.265800e+02	1.605839e-02	5.389521e-01	-2.399379e-01	5.315901e-01
2.266000e+02	8.691835e-03	5.392304e-01	-2.398800e-01	5.317717e-01
2.266200e+02	4.244298e-02	5.675435e-01	-2.363670e-01	5.427770e-01
2.266400e+02	4.105967e-02	5.685969e-01	-2.361362e-01	5.434993e-01
2.266600e+02	4.035534e-02	5.690454e-01	-2.358800e-01	5.443012e-01
2.266800e+02	4.603217e-02	5.696474e-01	-2.359393e-01	5.441157e-01
2.267000e+02	3.580751e-02	5.681995e-01	-2.363985e-01	5.426784e-01
2.267200e+02	3.512092e-02	5.669421e-01	-2.365554e-01	5.421871e-01
2.267400e+02	4.000328e-02	5.678518e-01	-2.363825e-01	5.427283e-01
2.267600e+02	4.026359e-02	5.653748e-01	-2.372398e-01	5.400445e-01
2.267800e+02	4.420954e-02	5.679126e-01	-2.364062e-01	5.426543e-01
2.268000e+02	4.157158e-02	5.690695e-01	-2.361406e-01	5.434855e-01
2.268200e+02	4.461717e-02	5.711693e-01	-2.296998e-01	5.636023e-01
2.268400e+02	4.608053e-02	5.711046e-01	-2.297560e-01	5.634270e-01
2.268600e+02	4.297458e-02	5.695349e-01	-2.303726e-01	5.615050e-01
2.268800e+02	4.485859e-02	5.696371e-01	-2.301824e-01	5.620982e-01
2.269000e+02	4.094741e-02	5.704651e-01	-2.299700e-01	5.627600e-01
2.269200e+02	4.582893e-02	5.716668e-01	-2.296391e-01	5.637912e-01
2.269400e+02	3.507290e-02	5.707148e-01	-2.297495e-01	5.634472e-01
2.269600e+02	4.602626e-02	5.710996e-01	-2.296038e-01	5.639012e-01
2.269800e+02	4.491020e-02	5.708917e-01	-2.299994e-01	5.626685e-01
2.270000e+02	4.807407e-02	5.730384e-01	-2.290856e-01	5.655155e-01
2.270200e+02	4.721642e-02	5.745274e-01	-2.342741e-01	5.493239e-01
2.270400e+02	4.754593e-02	5.748678e-01	-2.341579e-01	5.496872e-01
2.270600e+02	4.865340e-02	5.754013e-01	-2.341376e-01	5.497508e-01
2.270800e+02	3.948035e-02	5.738560e-01	-2.345520e-01	5.484552e-01
2.271000e+02	4.760024e-02	5.730512e-01	-2.347358e-01	5.478803e-01
2.271200e+02	4.505902e-02	5.756029e-01	-2.341204e-01	5.498046e-01
2.271400e+02	4.205691e-02	5.767500e-01	-2.335843e-01	5.514800e-01
2.271600e+02	4.441636e-02	5.754923e-01	-2.339392e-01	5.503708e-01
2.271800e+02	4.744444e-02	5.755043e-01	-2.340750e-01	5.499465e-01
2.272000e+02	4.982933e-02	5.773244e-01	-2.335093e-01	5.517145e-01
2.272200e+02	6.012794e-03	5.377774e-01	-2.402306e-01	5.306721e-01
2.272400e+02	9.977212e-03	5.367733e-01	-2.405842e-01	5.295635e-01
2.272600e+02	9.450379e-03	5.383729e-01	-2.400026e-01	5.313871e-01
2.272800e+02	5.046777e-03	5.369748e-01	-2.403941e-01	5.301595e-01
2.273000e+02	5.443999e-03	5.359209e-01	-2.410368e-01	5.281439e-01
2.273200e+02	9.923456e-03	5.370471e-01	-2.405396e-01	5.297031e-01
2.273400e+02	8.304957e-03	5.389474e-01	-2.398778e-01	5.317784e-01
2.273600e+02	1.048882e-02	5.381298e-01	-2.401127e-01	5.310418e-01
2.273800e+02	6.642166e-03	5.350749e-01	-2.410449e-01	5.281185e-01
2.274000e+02	9.231395e-03	5.377384e-01	-2.404132e-01	5.300995e-01
2.274200e+02	-3.986921e-02	4.852864e-01	-2.525379e-01	4.920272e-01
2.274400e+02	-3.982895e-02	4.869710e-01	-2.519161e-01	4.939804e-01
2.274600e+02	-4.407508e-02	4.861982e-01	-2.522064e-01	4.930686e-01
2.274800e+02	-3.844105e-02	4.859015e-01	-2.523723e-01	4.925473e-01
2.275000e+02	-4.408098e-02	4.887191e-01	-2.512088e-01	4.962025e-01
2.275200e+02	-4.256880e-02	4.857301e-01	-2.523358e-01	4.926620e-01
2.275400e+02	-4.022099e-02	4.871777e-01	-2.520087e-01	4.936897e-01
2.275600e+02	-3.779387e-02	4.863280e-01	-2.521938e-01	4.931081e-01
2.275800e+02	-3.865713e-02	4.863631e-01	-2.519651e-01	4.938267e-01
2.276000e+02	-4.425299e-02	4.857103e-01	-2.523711e-01	4.925512e-01
2.276200e+02	-4.643749e-02	4.869623e-01	-2.466772e-01	5.104382e-01
2.276400e+02	-4.797717e-02	4.864643e-01	-2.466698e-01	5.104614e-01
2.276600e+02	-3.985559e-02	4.844857e-01	-2.475892e-01	5.075733e-01
2.276800e+02	-4.207311e-02	4.862788e-01	-2.467109e-01	5.103322e-01
2.277000e+02	-3.814271e-02	4.862112e-01	-2.468517e-01	5.098900e-01
2.277200e+02	-3.920595e-02	4.850664e-01	-2.473256e-01	5.084014e-01
2.277400e+02	-4.353412e-02	4.875580e-01	-2.466526e-01	5.105155e-01
2.277600e+02	-4.292910e-02	4.867021e-01	-2.467573e-01	5.101867e-01
2.277800e+02	-3.819718e-02	4.877665e-01	-2.463395e-01	5.114988e-01
2.278000e+02	-4.558297e-02	4.849383e-01	-2.473662e-01	5.082740e-01
2.278200e+02	-2.760730e-02	4.950812e-01	-2.438417e-01	5.193421e-01
2.278400e+02	-3.589500e-02	4.931167e-01	-2.445722e-01	5.170485e-01
2.278600e+02	-3.390059e-02	4.953837e-01	-2.438602e-01	5.192841e-01
2.278800e+02	-3.109478e-02	4.936568e-01	-2.443785e-01	5.176568e-01
2.279000e+02	-3.212429e-02	4.948146e-01	-2.442122e-01	5.181789e-01
2.279200e+02	-3.086195e-02	4.971686e-01	-2.433414e-01	5.209124e-01
2.279400e+02	-3.714166e-02	4.947317e-01	-2.439751e-01	5.189232e-01
2.279600e+02	-3.134152e-02	4.952358e-01	-2.439027e-01	5.191505e-01
2.279800e+02	-3.398824e-02	4.962707e-01	-2.434453e-01	5.205863e-01
2.280000e+02	-3.551800e-02	4.948746e-01	-2.440150e-01	5.187979e-01
2.280200e+02	2.161894e-02	5.541993e-01	-2.351430e-01	5.466069e-01
2.280400e+02	2.147141e-02	5.522451e-01	-2.360096e-01	5.438955e-01
2.280600e+02	2.632356e-02	5.531967e-01	-2.354028e-01	5.457942e-01
2.280800e+02	2.614807e-02	5.530197e-01	-2.355871e-01	5.452176e-01
2.281000e+02	2.351607e-02	5.515223e-01	-2.359548e-01	5.440669e-01
2.281200e+02	2.447976e-02	5.521391e-01	-2.357824e-01	5.446065e-01
2.281400e+02	2.842629e-02	5.527304e-01	-2.353389e-01	5.459942e-01
2.281600e+02	1.829680e-02	5.518860e-01	-2.358131e-01	5.445106e-01
2.281800e+02	2.871632e-02	5.545364e-01	-2.351066e-01	5.467207e-01
2.282000e+02	3.284567e-02	5.532954e-01	-2.350996e-01	5.467427e-01
2.282200e+02	4.961785e-02	5.758010e-01	-2.282979e-01	5.679680e-01
2.282400e+02	5.233261e-02	5.777578e-01	-2.276506e-01	5.699823e-01
2.282600e+02	4.940903e-02	5.788527e-01	-2.273840e-01	5.708114e-01
2.282800e+02	4.850963e-02	5.774728e-01	-2.278227e-01	5.694469e-01
2.283000e+02	5.042920e-02	5.764126e-01	-2.281004e-01	5.685827e-01
2.283200e+02	5.194944e-02	5.785379e-01	-2.272577e-01	5.712040e-01
2.283400e+02	5.588548e-02	5.772969e-01	-2.278271e-01	5.694331e-01
2.283600e+02	4.929728e-02	5.775917e-01	-2.277441e-01	5.696912e-01
2.283800e+02	4.897895e-02	5.773740e-01	-2.278888e-01	5.692412e-01
2.284000e+02	4.503318e-02	5.755435e-01	-2.286289e-01	5.669376e-01
2.284200e+02	1.905300e-02	5.499420e-01	-2.418016e-01	5.257446e-01
2.284400e+02	2.565927e-02	5.502246e-01	-2.417557e-01	5.258885e-01
